field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	cost_do	cost_on	cost_sc
25478	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (right)	0	2	0	31	0	0	3	1	0	0	AU	134	0	2	2	3	0	0	Mean ISOVF (isotropic or free water volume fraction) in fornix cres+stria terminalis (right) on FA (fractional anisotropy) skeleton (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60414	64942	1220	0	1	1
25479	Mean ISOVF in fornix cres+stria terminalis on FA skeleton (left)	0	2	0	31	0	0	3	1	0	0	AU	134	0	2	2	3	0	0	Mean ISOVF (isotropic or free water volume fraction) in fornix cres+stria terminalis (left) on FA (fractional anisotropy) skeleton (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60414	64942	1210	0	1	1
25480	Mean ISOVF in superior longitudinal fasciculus on FA skeleton (right)	0	2	0	31	0	0	3	1	0	0	AU	134	0	2	2	3	0	0	Mean ISOVF (isotropic or free water volume fraction) in superior longitudinal fasciculus (right) on FA (fractional anisotropy) skeleton (from dMRI dat	2015-10-09T00:00:00	2024-03-30T00:00:00	60414	64942	1490	0	1	1
25481	Mean ISOVF in superior longitudinal fasciculus on FA skeleton (left)	0	2	0	31	0	0	3	1	0	0	AU	134	0	2	2	3	0	0	Mean ISOVF (isotropic or free water volume fraction) in superior longitudinal fasciculus (left) on FA (fractional anisotropy) skeleton (from dMRI data	2015-10-09T00:00:00	2024-03-30T00:00:00	60414	64942	1480	0	1	1
25482	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (right)	0	2	0	31	0	0	3	1	0	0	AU	134	0	2	2	3	0	0	Mean ISOVF (isotropic or free water volume fraction) in superior fronto-occipital fasciculus (right) on FA (fractional anisotropy) skeleton (from dMRI	2015-10-09T00:00:00	2024-03-30T00:00:00	60414	64942	1470	0	1	1
25483	Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left)	0	2	0	31	0	0	3	1	0	0	AU	134	0	2	2	3	0	0	Mean ISOVF (isotropic or free water volume fraction) in superior fronto-occipital fasciculus (left) on FA (fractional anisotropy) skeleton (from dMRI	2015-10-09T00:00:00	2024-03-30T00:00:00	60414	64942	1460	0	1	1
25484	Mean ISOVF in uncinate fasciculus on FA skeleton (right)	0	2	0	31	0	0	3	1	0	0	AU	134	0	2	2	3	0	0	Mean ISOVF (isotropic or free water volume fraction) in uncinate fasciculus (right) on FA (fractional anisotropy) skeleton (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60414	64942	1530	0	1	1
25485	Mean ISOVF in uncinate fasciculus on FA skeleton (left)	0	2	0	31	0	0	3	1	0	0	AU	134	0	2	2	3	0	0	Mean ISOVF (isotropic or free water volume fraction) in uncinate fasciculus (left) on FA (fractional anisotropy) skeleton (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60414	64942	1520	0	1	1
25486	Mean ISOVF in tapetum on FA skeleton (right)	0	2	0	31	0	0	3	1	0	0	AU	134	0	2	2	3	0	0	Mean ISOVF (isotropic or free water volume fraction) in tapetum (right) on FA (fractional anisotropy) skeleton (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60414	64942	1510	0	1	1
25487	Mean ISOVF in tapetum on FA skeleton (left)	0	2	0	31	0	0	3	1	0	0	AU	134	0	2	2	3	0	0	Mean ISOVF (isotropic or free water volume fraction) in tapetum (left) on FA (fractional anisotropy) skeleton (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60414	64942	1500	0	1	1
25488	Weighted-mean FA in tract acoustic radiation (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left acoustic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4460	0	1	1
25489	Weighted-mean FA in tract acoustic radiation (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right acoustic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4470	0	1	1
25490	Weighted-mean FA in tract anterior thalamic radiation (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left anterior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4480	0	1	1
25491	Weighted-mean FA in tract anterior thalamic radiation (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right anterior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4490	0	1	1
25492	Weighted-mean FA in tract cingulate gyrus part of cingulum (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left cingulate gyrus part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4500	0	1	1
25493	Weighted-mean FA in tract cingulate gyrus part of cingulum (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right cingulate gyrus part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4510	0	1	1
25494	Weighted-mean FA in tract parahippocampal part of cingulum (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left parahippocampal part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4630	0	1	1
25495	Weighted-mean FA in tract parahippocampal part of cingulum (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right parahippocampal part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4640	0	1	1
25496	Weighted-mean FA in tract corticospinal tract (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left corticospinal tract (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4520	0	1	1
25497	Weighted-mean FA in tract corticospinal tract (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right corticospinal tract (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4530	0	1	1
25498	Weighted-mean FA in tract forceps major	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract forceps major (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4540	0	1	1
25499	Weighted-mean FA in tract forceps minor	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract forceps minor (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4550	0	1	1
25500	Weighted-mean FA in tract inferior fronto-occipital fasciculus (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left inferior fronto-occipital fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4560	0	1	1
25501	Weighted-mean FA in tract inferior fronto-occipital fasciculus (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right inferior fronto-occipital fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4570	0	1	1
25502	Weighted-mean FA in tract inferior longitudinal fasciculus (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left inferior longitudinal fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4580	0	1	1
25503	Weighted-mean FA in tract inferior longitudinal fasciculus (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right inferior longitudinal fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4590	0	1	1
25504	Weighted-mean FA in tract middle cerebellar peduncle	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract middle cerebellar peduncle (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4620	0	1	1
25505	Weighted-mean FA in tract medial lemniscus (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left medial lemniscus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4600	0	1	1
25506	Weighted-mean FA in tract medial lemniscus (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right medial lemniscus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4610	0	1	1
25507	Weighted-mean FA in tract posterior thalamic radiation (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left posterior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4650	0	1	1
25508	Weighted-mean FA in tract posterior thalamic radiation (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right posterior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4660	0	1	1
25509	Weighted-mean FA in tract superior longitudinal fasciculus (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left superior longitudinal fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4670	0	1	1
25510	Weighted-mean FA in tract superior longitudinal fasciculus (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right superior longitudinal fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4680	0	1	1
25511	Weighted-mean FA in tract superior thalamic radiation (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left superior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4690	0	1	1
25512	Weighted-mean FA in tract superior thalamic radiation (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right superior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4700	0	1	1
25513	Weighted-mean FA in tract uncinate fasciculus (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract left uncinate fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4710	0	1	1
25514	Weighted-mean FA in tract uncinate fasciculus (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean FA (fractional anisotropy) in tract right uncinate fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	4720	0	1	1
25515	Weighted-mean MD in tract acoustic radiation (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left acoustic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6080	0	1	1
25516	Weighted-mean MD in tract acoustic radiation (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right acoustic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6090	0	1	1
25517	Weighted-mean MD in tract anterior thalamic radiation (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left anterior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6100	0	1	1
25518	Weighted-mean MD in tract anterior thalamic radiation (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right anterior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6110	0	1	1
25519	Weighted-mean MD in tract cingulate gyrus part of cingulum (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left cingulate gyrus part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6120	0	1	1
25520	Weighted-mean MD in tract cingulate gyrus part of cingulum (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right cingulate gyrus part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6130	0	1	1
25521	Weighted-mean MD in tract parahippocampal part of cingulum (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left parahippocampal part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6250	0	1	1
25522	Weighted-mean MD in tract parahippocampal part of cingulum (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right parahippocampal part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6260	0	1	1
25523	Weighted-mean MD in tract corticospinal tract (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left corticospinal tract (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6140	0	1	1
25524	Weighted-mean MD in tract corticospinal tract (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right corticospinal tract (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6150	0	1	1
25525	Weighted-mean MD in tract forceps major	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract forceps major (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6160	0	1	1
25526	Weighted-mean MD in tract forceps minor	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract forceps minor (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6170	0	1	1
25527	Weighted-mean MD in tract inferior fronto-occipital fasciculus (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left inferior fronto-occipital fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6180	0	1	1
25528	Weighted-mean MD in tract inferior fronto-occipital fasciculus (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right inferior fronto-occipital fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6190	0	1	1
25529	Weighted-mean MD in tract inferior longitudinal fasciculus (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left inferior longitudinal fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6200	0	1	1
25530	Weighted-mean MD in tract inferior longitudinal fasciculus (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right inferior longitudinal fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6210	0	1	1
25531	Weighted-mean MD in tract middle cerebellar peduncle	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract middle cerebellar peduncle (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6240	0	1	1
25532	Weighted-mean MD in tract medial lemniscus (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left medial lemniscus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6220	0	1	1
25533	Weighted-mean MD in tract medial lemniscus (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right medial lemniscus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6230	0	1	1
25534	Weighted-mean MD in tract posterior thalamic radiation (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left posterior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6270	0	1	1
25535	Weighted-mean MD in tract posterior thalamic radiation (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right posterior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6280	0	1	1
25536	Weighted-mean MD in tract superior longitudinal fasciculus (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left superior longitudinal fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6290	0	1	1
25537	Weighted-mean MD in tract superior longitudinal fasciculus (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right superior longitudinal fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6300	0	1	1
25538	Weighted-mean MD in tract superior thalamic radiation (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left superior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6310	0	1	1
25539	Weighted-mean MD in tract superior thalamic radiation (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right superior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6320	0	1	1
25540	Weighted-mean MD in tract uncinate fasciculus (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract left uncinate fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6330	0	1	1
25541	Weighted-mean MD in tract uncinate fasciculus (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MD (mean diffusivity) in tract right uncinate fasciculus (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6340	0	1	1
25542	Weighted-mean MO in tract acoustic radiation (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MO (diffusion tensor mode) in tract left acoustic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6350	0	1	1
25543	Weighted-mean MO in tract acoustic radiation (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MO (diffusion tensor mode) in tract right acoustic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6360	0	1	1
25544	Weighted-mean MO in tract anterior thalamic radiation (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MO (diffusion tensor mode) in tract left anterior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6370	0	1	1
25545	Weighted-mean MO in tract anterior thalamic radiation (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MO (diffusion tensor mode) in tract right anterior thalamic radiation (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6380	0	1	1
25546	Weighted-mean MO in tract cingulate gyrus part of cingulum (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MO (diffusion tensor mode) in tract left cingulate gyrus part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6390	0	1	1
25547	Weighted-mean MO in tract cingulate gyrus part of cingulum (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MO (diffusion tensor mode) in tract right cingulate gyrus part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6400	0	1	1
25548	Weighted-mean MO in tract parahippocampal part of cingulum (left)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MO (diffusion tensor mode) in tract left parahippocampal part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6520	0	1	1
25549	Weighted-mean MO in tract parahippocampal part of cingulum (right)	0	2	0	31	0	0	3	1	0	0	AU	135	0	2	2	3	0	0	Weighted-mean MO (diffusion tensor mode) in tract right parahippocampal part of cingulum (from dMRI data)	2015-10-09T00:00:00	2024-03-30T00:00:00	60417	64945	6530	0	1	1
